Time;Left Size/Right Size
0,1;4,708352313294993;4,8283137373023015
0,2;4,595212846732312;4,8283137373023015
0,30000000000000004;4,488793434099016;4,8283137373023015
0,4;4,388508110116287;4,8283137373023015
0,5;4,293872249678653;4,8283137373023015
0,6;4,20445134056717;4,8283137373023015
0,7;4,119850703688594;4,8283137373023015
0,7999999999999999;4,039710429868633;4,8283137373023015
0,8999999999999999;3,9637017195793924;4,8283137373023015
0,9999999999999999;3,891523844473388;4,8283137373023015
1,0999999999999999;3,8229014974147186;4,8283137373023015
1,2;3,7575824362791392;4,8283137373023015
1,3;3,6953353711642603;4,8283137373023015
1,4000000000000001;3,6359480619725337;4,8283137373023015
1,5000000000000002;3,579225601486672;4,8283137373023015
1,6000000000000003;3,5249888636463225;4,8283137373023015
1,7000000000000004;3,4730730997444095;4,8283137373023015
1,8000000000000005;3,4233266674763962;4,8283137373023015
1,9000000000000006;3,3756098795369724;4,8283137373023015
