Time;Left Size/Right Size
0,1;3,5062364212426806;3,624340932976365
0,2;3,395896408534733;3,624340932976365
0,30000000000000004;3,291797893014801;3,624340932976365
0,4;3,1937474388347566;3,624340932976365
0,5;3,1015031617517588;3,624340932976365
0,6;3,014345976350302;3,624340932976365
0,7;2,932056292947281;3,624340932976365
0,7999999999999999;2,854243533475644;3,624340932976365
0,8999999999999999;2,7805256159207397;3,624340932976365
0,9999999999999999;2,7106183044864425;3,624340932976365
1,0999999999999999;2,6442921445908953;3,624340932976365
1,2;2,5812391481719756;3,624340932976365
1,3;2,5212649895247004;3,624340932976365
1,4000000000000001;2,464151924791322;3,624340932976365
1,5000000000000002;2,409690739979021;3,624340932976365
1,6000000000000003;2,357705887859032;3,624340932976365
1,7000000000000004;2,308046164801998;3,624340932976365
1,8000000000000005;2,2605464064945893;3,624340932976365
1,9000000000000006;2,215068837364341;3,624340932976365
