Time;Left Size/Right Size
0,1;4,264706944621223;4,422848629194137
0,2;4,119425177296272;4,422848629194137
0,30000000000000004;3,9850380000105385;4,422848629194137
0,4;3,860647437690035;4,422848629194137
0,5;3,74539259265027;4,422848629194137
0,6;3,638225388490273;4,422848629194137
0,7;3,5383875227244945;4,422848629194137
0,7999999999999999;3,4452294044270175;4,422848629194137
0,8999999999999999;3,3580725551672246;4,422848629194137
0,9999999999999999;3,276370576218038;4,422848629194137
1,0999999999999999;3,1996497771672328;4,422848629194137
1,2;3,1274442931799333;4,422848629194137
1,3;3,0593618805514935;4,422848629194137
1,4000000000000001;2,9950583117554905;4,422848629194137
1,5000000000000002;2,9342049006217943;4,422848629194137
1,6000000000000003;2,8765178191070793;4,422848629194137
1,7000000000000004;2,8217454739999415;4,422848629194137
1,8000000000000005;2,7696514223262167;4,422848629194137
1,9000000000000006;2,720028005613214;4,422848629194137
