Time;Left Size/Right Size
0,1;4,485339069462567;4,605170185988092
0,2;4,372672425389683;4,605170185988092
0,30000000000000004;4,26630695860221;4,605170185988092
0,4;4,166362304513868;4,605170185988092
0,5;4,071960913493468;4,605170185988092
0,6;3,9828237282734817;4,605170185988092
0,7;3,898426458795136;4,605170185988092
0,7999999999999999;3,8185579051239027;4,605170185988092
0,8999999999999999;3,742792006404516;4,605170185988092
0,9999999999999999;3,6708739227043354;4,605170185988092
1,0999999999999999;3,6024818065653594;4,605170185988092
1,2;3,5374187260595424;4,605170185988092
1,3;3,475416150537435;4,605170185988092
1,4000000000000001;3,4162804025505364;4,605170185988092
1,5000000000000002;3,3597964980484583;4,605170185988092
1,6000000000000003;3,3058095282105464;4,605170185988092
1,7000000000000004;3,254138229987893;4,605170185988092
1,8000000000000005;3,2046394222434165;4,605170185988092
1,9000000000000006;3,1571639656513666;4,605170185988092
