Time;Strain;Reduced Relaxation Function;Elastic Response;Stress
0;0;1;0;0
0,01;1,0000000000000002E-06;0,9565098239430226;1,0000000494336802E-10;0
0,02;2,0000000000000003E-06;0,9327803099512946;2,000000201007879E-10;0
0,03;3E-06;0,9188994341057958;3,0000004502817035E-10;0
0,04;4,000000000000001E-06;0,9090507959595666;4,0000007994756007E-10;0
0,05;5E-06;0,9014115987276066;5,000001250810015E-10;0
0,060000000000000005;6,000000000000001E-06;0,8951699201140677;6,000001799844057E-10;0
0,07;7,000000000000001E-06;0,8898926560403102;7,000002451018616E-10;0
0,08;8,000000000000001E-06;0,8853212819678387;8,000003199892803E-10;0
0,09;9E-06;0,8812890442685689;9,000004050907506E-10;0
0,09999999999999999;9,999999999999999E-06;0,8776820847358786;1,0000004999621836E-09;0
0,10999999999999999;1,1E-05;0,8744191929451427;1,1000006050476686E-09;0
0,11999999999999998;1,1999999999999999E-05;0,8714404061223399;1,200000719903116E-09;0
0,12999999999999998;1,2999999999999998E-05;0,8687001878758476;1,3000008449726154E-09;0
0,13999999999999999;1,4E-05;0,8661631420485822;1,4000009800341218E-09;0
0,15;1,5E-05;0,8638012088903797;1,5000011250876356E-09;0
0,16;1,6000000000000003E-05;0,8615917679761107;1,600001279911112E-09;0
0,17;1,7000000000000003E-05;0,8595163172609044;1,70000144494864E-09;0
0,18000000000000002;1,8000000000000004E-05;0,857559530276841;1,8000016199781754E-09;0
0,19000000000000003;1,9000000000000004E-05;0,8557085685769169;1,900001804999718E-09;0
0,20000000000000004;2,0000000000000005E-05;0,8539525707441505;2,000002000013268E-09;0
0,21000000000000005;2,1000000000000006E-05;0,8522822662030833;2,100002205018825E-09;0
0,22000000000000006;2,2000000000000006E-05;0,8506896789534147;2,2000024200163892E-09;0
0,23000000000000007;2,3000000000000007E-05;0,8491678972143194;2,3000026450059607E-09;0
0,24000000000000007;2,4000000000000007E-05;0,8477108921306118;2,4000028799875393E-09;0
0,25000000000000006;2,5000000000000008E-05;0,8463133735121906;2,5000031249611256E-09;0
0,26000000000000006;2,600000000000001E-05;0,8449706738841196;2,6000033799267187E-09;0
0,2700000000000001;2,700000000000001E-05;0,8436786544313422;2,7000036451063636E-09;0
0,2800000000000001;2,800000000000001E-05;0,8424336280568543;2,800003920055971E-09;0
0,2900000000000001;2,900000000000001E-05;0,8412322959475942;2,9000042049975862E-09;0
0,3000000000000001;3,000000000000001E-05;0,8400716948986517;3,000004499931208E-09;0
0,3100000000000001;3,1000000000000015E-05;0,8389491532779301;3,100004805078882E-09;0
0,3200000000000001;3,200000000000001E-05;0,8378622539843827;3,2000051199965186E-09;0
0,3300000000000001;3,3000000000000016E-05;0,8368088031079157;3,300005444906162E-09;0
0,34000000000000014;3,400000000000001E-05;0,8357868032691764;3,400005780029858E-09;0
0,35000000000000014;3,500000000000002E-05;0,8347944308248944;3,500006124923516E-09;0
0,36000000000000015;3,6000000000000014E-05;0,8338300162851129;3,600006480031226E-09;0
0,37000000000000016;3,700000000000002E-05;0,8328920274140761;3,7000068449088987E-09;0
0,38000000000000017;3,8000000000000016E-05;0,8319790545851887;3,800007220000623E-09;0
0,3900000000000002;3,900000000000002E-05;0,8310897980386208;3,900007605084355E-09;0
0,4000000000000002;4,0000000000000024E-05;0,8302230567524226;4,000007999938049E-09;0
0,4100000000000002;4,100000000000002E-05;0,8293777186880275;4,100008405005795E-09;0
0,4200000000000002;4,2000000000000025E-05;0,8285527522113554;4,200008820065549E-09;0
0,4300000000000002;4,300000000000002E-05;0,8277471985234988;4,300009245117309E-09;0
0,4400000000000002;4,4000000000000026E-05;0,8269601649616867;4,4000096799390325E-09;0
0,45000000000000023;4,500000000000002E-05;0,826190819053153;4,5000101249748075E-09;0
0,46000000000000024;4,600000000000003E-05;0,8254383832225914;4,600010580002589E-09;0
0,47000000000000025;4,7000000000000024E-05;0,8247021300688419;4,700011045022379E-09;0
0,48000000000000026;4,800000000000003E-05;0,8239813781388837;4,800011520034176E-09;0
0,49000000000000027;4,900000000000003E-05;0,8232754881375979;4,90001200503798E-09;0
0,5000000000000002;5,000000000000002E-05;0,8225838595204626;5,00001250003379E-09;0
0,5100000000000002;5,100000000000003E-05;0,8219059274236776;5,1000130050216085E-09;0
0,5200000000000002;5,2000000000000024E-05;0,8212411598923917;5,2000135200014344E-09;0
0,5300000000000002;5,300000000000003E-05;0,8205890553729602;5,300014044973267E-09;0
0,5400000000000003;5,4000000000000025E-05;0,8199491404396141;5,400014579937107E-09;0
0,5500000000000003;5,500000000000003E-05;0,8193209677297267;5,500015125114999E-09;0
0,5600000000000003;5,600000000000003E-05;0,8187041140651263;5,600015680062853E-09;0
0,5700000000000003;5,700000000000003E-05;0,8180981787396899;5,700016245002715E-09;0
0,5800000000000003;5,8000000000000034E-05;0,8175027819558662;5,800016819934584E-09;0
0,5900000000000003;5,900000000000003E-05;0,8169175633948493;5,900017405080504E-09;0
0,6000000000000003;6,0000000000000035E-05;0,8163421809069238;6,000017999996388E-09;0
0,6100000000000003;6,100000000000003E-05;0,8157763093100605;6,100018605126323E-09;0
0,6200000000000003;6,200000000000003E-05;0,8152196392862021;6,200019220026221E-09;0
0,6300000000000003;6,300000000000004E-05;0,8146718763658566;6,30001984514017E-09;0
0,6400000000000003;6,400000000000004E-05;0,8141327399926548;6,400020480024082E-09;0
0,6500000000000004;6,500000000000003E-05;0,8136019626604316;6,500021125122046E-09;0
0,6600000000000004;6,600000000000005E-05;0,8130792891161878;6,600021779989973E-09;0
0,6700000000000004;6,700000000000004E-05;0,812564475622985;6,700022445071952E-09;0
0,6800000000000004;6,800000000000004E-05;0,8120572892774485;6,800023120145937E-09;0
0,6900000000000004;6,900000000000004E-05;0,8115575073770924;6,900023804989886E-09;0
0,7000000000000004;7,000000000000005E-05;0,8110649168331664;7,000024500047886E-09;0
0,7100000000000004;7,100000000000005E-05;0,8105793136251475;7,100025205097893E-09;0
0,7200000000000004;7,200000000000004E-05;0,8101005022933849;7,200025920139907E-09;0
0,7300000000000004;7,300000000000004E-05;0,8096282954667376;7,300026645173929E-09;0
0,7400000000000004;7,400000000000005E-05;0,8091625134223481;7,4000273799779135E-09;0
0,7500000000000004;7,500000000000005E-05;0,8087029836749638;7,50002812499595E-09;0
0,7600000000000005;7,600000000000004E-05;0,8082495405934608;7,600028880005994E-09;0
0,7700000000000005;7,700000000000006E-05;0,8078020250424304;7,700029645008044E-09;0
0,7800000000000005;7,800000000000005E-05;0,8073602840468929;7,800030420002102E-09;0
0,7900000000000005;7,900000000000005E-05;0,8069241704783685;7,900031204988167E-09;0
0,8000000000000005;8,000000000000005E-05;0,8064935427606946;8,000032000188284E-09;0
0,8100000000000005;8,100000000000006E-05;0,8060682645941152;8,100032805158363E-09;0
0,8200000000000005;8,200000000000006E-05;0,8056482046962994;8,20003362012045E-09;0
0,8300000000000005;8,300000000000005E-05;0,8052332365590582;8,300034445074545E-09;0
0,8400000000000005;8,400000000000006E-05;0,8048232382196274;8,400035280020646E-09;0
0,8500000000000005;8,500000000000006E-05;0,8044180920454885;8,500036125180799E-09;0
0,8600000000000005;8,600000000000006E-05;0,8040176845317708;8,600036980110915E-09;0
0,8700000000000006;8,700000000000005E-05;0,8036219061103674;8,700037845033038E-09;0
0,8800000000000006;8,800000000000007E-05;0,8032306509699587;8,800038720169213E-09;0
0,8900000000000006;8,900000000000006E-05;0,8028438168862048;8,90003960507535E-09;0
0,9000000000000006;9,000000000000006E-05;0,802461305061425;9,000040500195538E-09;0
0,9100000000000006;9,100000000000006E-05;0,8020830199731352;9,10004140508569E-09;0
0,9200000000000006;9,200000000000007E-05;0,8017088692308633;9,200042320189894E-09;0
0,9300000000000006;9,300000000000007E-05;0,8013387634407033;9,30004324506406E-09;0
0,9400000000000006;9,400000000000006E-05;0,8009726160771138;9,400044180152278E-09;0
0,9500000000000006;9,500000000000007E-05;0,8006103433615008;9,500045125232505E-09;0
0,9600000000000006;9,600000000000007E-05;0,8002518641471558;9,600046080082692E-09;0
0,9700000000000006;9,700000000000007E-05;0,799897099810158;9,700047045146931E-09;0
0,9800000000000006;9,800000000000006E-05;0,7995459741458699;9,800048020203179E-09;0
0,9900000000000007;9,900000000000008E-05;0,799198413270689;9,900049005251432E-09;0
1,0000000000000007;0,00010000000000000007;0,7988543455287347;1,000005000006965E-08;0
